START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
09/07/14,01:35 PM,01:35 PM,Phillies at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",09/07/14,09/07/14,04:35 PM,04:35 PM,FALSE,TRUE,09/07/14,12:35 PM,12:35 PM,FREE,BUSY
09/08/14,07:05 PM,07:05 PM,Braves at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",09/08/14,09/08/14,10:05 PM,10:05 PM,FALSE,TRUE,09/08/14,06:05 PM,06:05 PM,FREE,BUSY
09/09/14,07:05 PM,07:05 PM,Braves at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",09/09/14,09/09/14,10:05 PM,10:05 PM,FALSE,TRUE,09/09/14,06:05 PM,06:05 PM,FREE,BUSY
09/10/14,04:05 PM,04:05 PM,Braves at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",09/10/14,09/10/14,07:05 PM,07:05 PM,FALSE,TRUE,09/10/14,03:05 PM,03:05 PM,FREE,BUSY
09/23/14,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",09/23/14,09/23/14,10:05 PM,10:05 PM,FALSE,TRUE,09/23/14,06:05 PM,06:05 PM,FREE,BUSY
09/24/14,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",09/24/14,09/24/14,10:05 PM,10:05 PM,FALSE,TRUE,09/24/14,06:05 PM,06:05 PM,FREE,BUSY
09/25/14,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",09/25/14,09/25/14,10:05 PM,10:05 PM,FALSE,TRUE,09/25/14,06:05 PM,06:05 PM,FREE,BUSY
09/26/14,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",09/26/14,09/26/14,10:05 PM,10:05 PM,FALSE,TRUE,09/26/14,06:05 PM,06:05 PM,FREE,BUSY
09/26/14,01:05 PM,01:05 PM,Marlins at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",09/26/14,09/26/14,04:05 PM,04:05 PM,FALSE,TRUE,09/26/14,12:05 PM,12:05 PM,FREE,BUSY
09/27/14,04:05 PM,04:05 PM,Marlins at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",09/27/14,09/27/14,07:05 PM,07:05 PM,FALSE,TRUE,09/27/14,03:05 PM,03:05 PM,FREE,BUSY
09/28/14,01:35 PM,01:35 PM,Marlins at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",09/28/14,09/28/14,04:35 PM,04:35 PM,FALSE,TRUE,09/28/14,12:35 PM,12:35 PM,FREE,BUSY
