START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
08/24/14,01:10 PM,04:10 PM,Padres at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",08/24/14,08/24/14,04:10 PM,07:10 PM,FALSE,TRUE,08/24/14,12:10 PM,03:10 PM,FREE,BUSY
08/26/14,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",08/26/14,08/27/14,09:40 PM,12:40 AM,FALSE,TRUE,08/26/14,05:40 PM,08:40 PM,FREE,BUSY
08/27/14,06:40 PM,09:40 PM,Dodgers at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",08/27/14,08/28/14,09:40 PM,12:40 AM,FALSE,TRUE,08/27/14,05:40 PM,08:40 PM,FREE,BUSY
08/29/14,06:40 PM,09:40 PM,Rockies at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",08/29/14,08/30/14,09:40 PM,12:40 AM,FALSE,TRUE,08/29/14,05:40 PM,08:40 PM,FREE,BUSY
08/30/14,05:10 PM,08:10 PM,Rockies at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",08/30/14,08/30/14,08:10 PM,11:10 PM,FALSE,TRUE,08/30/14,04:10 PM,07:10 PM,FREE,BUSY
08/31/14,01:10 PM,04:10 PM,Rockies at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",08/31/14,08/31/14,04:10 PM,07:10 PM,FALSE,TRUE,08/31/14,12:10 PM,03:10 PM,FREE,BUSY
09/12/14,06:40 PM,09:40 PM,Padres at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",09/12/14,09/13/14,09:40 PM,12:40 AM,FALSE,TRUE,09/12/14,05:40 PM,08:40 PM,FREE,BUSY
09/13/14,05:10 PM,08:10 PM,Padres at D-backs,Chase Field,"Local TV: FS1 ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",09/13/14,09/13/14,08:10 PM,11:10 PM,FALSE,TRUE,09/13/14,04:10 PM,07:10 PM,FREE,BUSY
09/14/14,01:10 PM,04:10 PM,Padres at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",09/14/14,09/14/14,04:10 PM,07:10 PM,FALSE,TRUE,09/14/14,12:10 PM,03:10 PM,FREE,BUSY
09/15/14,06:40 PM,09:40 PM,Giants at D-backs,Chase Field,"Local TV: FS-A ----- Local Radio: Arizona Sports 98.7 FM -- KSUN La Mejor 1400",09/15/14,09/16/14,09:40 PM,12:40 AM,FALSE,TRUE,09/15/14,05:40 PM,08:40 PM,FREE,BUSY
